1024
-10.014031,1,1,8
-9.804756,1,1,7
-9.482851,2,1,8
-9.350192,1,1,6
-9.350192,2,1,7
-9.017895,2,1,6
-8.922633,3,1,8
-8.833151,1,1,5
-8.833151,3,1,7
-8.676177,1,2,8
-8.592346,2,1,5
-8.592346,3,1,6
-8.545410,1,2,7
-8.383139,4,1,8
-8.318903,2,2,8
-8.318903,1,1,4
-8.318903,4,1,7
-8.257028,3,1,5
-8.218711,1,2,6
-8.218711,2,2,7
-8.139632,2,1,4
-8.139632,4,1,6
-7.954967,2,2,6
-7.876742,3,1,4
-7.876742,4,1,5
-7.876742,5,1,8
-7.876669,3,2,8
-7.828549,1,1,3
-7.828549,5,1,7
-7.802237,1,2,5
-7.802237,3,2,7
-7.691288,2,1,3
-7.691288,5,1,6
-7.598328,2,2,5
-7.598328,3,2,6
-7.563718,4,1,4
-7.483380,3,1,3
-7.483380,5,1,5
-7.417709,4,2,8
-7.406421,6,1,8
-7.369118,1,1,2
-7.369118,6,1,7
-7.361723,1,2,4
-7.361723,4,2,7
-7.307590,3,2,5
-7.261858,1,3,8
-7.261541,2,1,2
-7.261541,6,1,6
-7.227034,4,1,3
-7.227034,5,1,4
-7.204382,2,2,4
-7.204382,4,2,6
-7.176524,1,3,7
-7.095108,3,1,2
-7.095108,6,1,5
-7.020144,2,3,8
-6.971969,7,1,8
-6.971253,3,2,4
-6.971253,4,2,5
-6.971253,5,2,8
-6.947977,1,3,6
-6.947977,2,3,7
-6.942423,1,1,1
-6.942423,5,1,3
-6.942423,7,1,7
-6.928264,1,2,3
-6.928264,5,2,7
-6.884711,4,1,2
-6.884711,6,1,4
-6.856517,2,1,1
-6.856517,7,1,6
-6.805469,2,2,3
-6.805469,5,2,6
-6.750757,2,3,6
-6.721660,3,1,1
-6.721660,7,1,5
-6.690933,4,2,4
-6.690458,3,3,8
-6.645240,5,1,2
-6.645240,6,1,3
-6.632492,1,3,5
-6.632492,3,3,7
-6.618630,3,2,3
-6.618630,5,2,5
-6.571869,8,1,8
-6.549258,6,2,8
-6.548050,4,1,1
-6.548050,7,1,4
-6.548050,8,1,7
-6.515598,1,2,2
-6.515598,6,2,7
-6.478396,8,1,6
-6.470825,2,3,5
-6.470825,3,3,6
-6.418413,2,2,2
